code,id,price,stop_price,updated_at,asset_type,order_type,currency,quantity,pnl,pnl_net,exit_at,exit_price
ENJ/USDT,64,2.7284,,2021-03-15 13:10:00+08:00,Crypto,OrderType.MARKET,USD,120700.19999999998,-2664.8190156000046,-329.318426,2021-03-15 13:55:00+08:00,2.706322
ENJ/USDT,64,2.7284,,2021-03-15 13:10:00+08:00,Crypto,OrderType.MARKET,USD,1.4551915228366852e-11,1.689666532911359e-12,-329.318426,2021-03-15 14:30:00+08:00,2.844513
ENJ/USDT,67,2.77757,,2021-03-15 14:15:00+08:00,Crypto,OrderType.MARKET,USD,114492.39999999998,7664.464733200021,-326.000891,2021-03-15 14:30:00+08:00,2.844513
ENJ/USDT,67,2.77757,,2021-03-15 14:15:00+08:00,Crypto,OrderType.MARKET,USD,2876.7,160.37602500000054,-326.000891,2021-03-15 14:35:00+08:00,2.83332
ENJ/USDT,67,2.77757,,2021-03-15 14:15:00+08:00,Crypto,OrderType.MARKET,USD,2.637534635141492e-11,2.391716407146313e-12,-326.000891,2021-03-15 15:05:00+08:00,2.86825
ENJ/USDT,70,2.86502,,2021-03-15 15:00:00+08:00,Crypto,OrderType.MARKET,USD,116284.99999999997,375.6005500000334,-333.158851,2021-03-15 15:05:00+08:00,2.86825
ENJ/USDT,70,2.86502,,2021-03-15 15:00:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,4.6519853640347755e-12,-333.158851,2021-03-15 15:55:00+08:00,3.024861
ENJ/USDT,72,2.86188,,2021-03-15 15:25:00+08:00,Crypto,OrderType.MARKET,USD,109934.09999999998,17917.169552099975,-332.868125,2021-03-15 15:55:00+08:00,3.024861
ENJ/USDT,72,2.86188,,2021-03-15 15:25:00+08:00,Crypto,OrderType.MARKET,USD,6376.9,1001.9257741999977,-332.868125,2021-03-15 16:15:00+08:00,3.018998
ENJ/USDT,72,2.86188,,2021-03-15 15:25:00+08:00,Crypto,OrderType.MARKET,USD,2.3646862246096134e-11,1.1759584594983567e-12,-332.868125,2021-03-15 16:45:00+08:00,2.91161
ENJ/USDT,77,2.87064,,2021-03-15 16:30:00+08:00,Crypto,OrderType.MARKET,USD,120877.49999999997,4952.35117500002,-351.084152,2021-03-15 16:45:00+08:00,2.91161
ENJ/USDT,77,2.87064,,2021-03-15 16:30:00+08:00,Crypto,OrderType.MARKET,USD,1424.2,78.43923920000017,-351.084152,2021-03-15 17:00:00+08:00,2.925716
ENJ/USDT,77,2.87064,,2021-03-15 16:30:00+08:00,Crypto,OrderType.MARKET,USD,2.6147972675971687e-11,7.624748832313363e-13,-351.084152,2021-03-15 17:25:00+08:00,2.8998
ENJ/USDT,81,2.9,,2021-03-15 17:20:00+08:00,Crypto,OrderType.MARKET,USD,122552.89999999997,-24.510579999997294,-355.40341,2021-03-15 17:25:00+08:00,2.8998
ENJ/USDT,81,2.9,,2021-03-15 17:20:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,4.447065293788963e-13,-355.40341,2021-03-15 18:05:00+08:00,2.91528
ENJ/USDT,83,2.90001,,2021-03-15 17:30:00+08:00,Crypto,OrderType.MARKET,USD,121867.09999999998,1860.9106170000139,-354.668903,2021-03-15 18:05:00+08:00,2.91528
ENJ/USDT,83,2.90001,,2021-03-15 17:30:00+08:00,Crypto,OrderType.MARKET,USD,432.1,6.417981300000003,-354.668903,2021-03-15 18:50:00+08:00,2.914863
ENJ/USDT,83,2.90001,,2021-03-15 17:30:00+08:00,Crypto,OrderType.MARKET,USD,2.034994395216927e-11,-1.4666204606328408e-12,-354.668903,2021-03-15 19:15:00+08:00,2.82794
ENJ/USDT,88,2.82774,,2021-03-15 19:10:00+08:00,Crypto,OrderType.MARKET,USD,125833.29999999999,25.166659999997226,-355.823856,2021-03-15 19:15:00+08:00,2.82794
ENJ/USDT,88,2.82774,,2021-03-15 19:10:00+08:00,Crypto,OrderType.MARKET,USD,1.4551915228366852e-11,7.418420864269121e-13,-355.823856,2021-03-15 20:00:00+08:00,2.878719
ENJ/USDT,90,2.80571,,2021-03-15 19:20:00+08:00,Crypto,OrderType.MARKET,USD,123243.39999999998,8997.877390599984,-355.138074,2021-03-15 20:00:00+08:00,2.878719
ENJ/USDT,90,2.80571,,2021-03-15 19:20:00+08:00,Crypto,OrderType.MARKET,USD,3333.5,208.1770750000004,-355.138074,2021-03-15 20:05:00+08:00,2.86816
ENJ/USDT,90,2.80571,,2021-03-15 19:20:00+08:00,Crypto,OrderType.MARKET,USD,1.4551915228366852e-11,3.020977601409233e-14,-355.138074,2021-03-15 20:25:00+08:00,2.807786
ENJ/USDT,94,2.81222,,2021-03-15 20:15:00+08:00,Crypto,OrderType.MARKET,USD,129298.59999999999,-573.3099923999775,-363.616109,2021-03-15 20:25:00+08:00,2.807786
ENJ/USDT,94,2.81222,,2021-03-15 20:15:00+08:00,Crypto,OrderType.MARKET,USD,1.4551915228366852e-11,-8.342613000422699e-13,-363.616109,2021-03-15 21:15:00+08:00,2.75489
ENJ/USDT,96,2.82,,2021-03-15 20:30:00+08:00,Crypto,OrderType.MARKET,USD,128481.39999999998,-8365.42395399997,-362.317548,2021-03-15 21:15:00+08:00,2.75489
ENJ/USDT,96,2.82,,2021-03-15 20:30:00+08:00,Crypto,OrderType.MARKET,USD,1.4551915228366852e-11,-1.5004479791969066e-12,-362.317548,2021-03-15 22:20:00+08:00,2.71689
ENJ/USDT,98,2.68282,,2021-03-15 21:20:00+08:00,Crypto,OrderType.MARKET,USD,130560.99999999999,4448.213269999977,-353.244763,2021-03-15 22:20:00+08:00,2.71689
ENJ/USDT,98,2.68282,,2021-03-15 21:20:00+08:00,Crypto,OrderType.MARKET,USD,1108.2,73.66537860000025,-353.244763,2021-03-15 22:35:00+08:00,2.749293
ENJ/USDT,98,2.68282,,2021-03-15 21:20:00+08:00,Crypto,OrderType.MARKET,USD,2.6147972675971687e-11,2.168425226045657e-12,-353.244763,2021-03-16 00:05:00+08:00,2.765749
ENJ/USDT,106,2.67509,,2021-03-15 23:55:00+08:00,Crypto,OrderType.MARKET,USD,128968.79999999997,11692.182439200004,-357.05202,2021-03-16 00:05:00+08:00,2.765749
ENJ/USDT,106,2.67509,,2021-03-15 23:55:00+08:00,Crypto,OrderType.MARKET,USD,4504.1,427.1238029999999,-357.05202,2021-03-16 00:15:00+08:00,2.76992
ENJ/USDT,106,2.67509,,2021-03-15 23:55:00+08:00,Crypto,OrderType.MARKET,USD,2.000888343900442e-11,-1.4747747627552609e-12,-357.05202,2021-03-16 01:25:00+08:00,2.601384
ENJ/USDT,110,2.694,,2021-03-16 00:25:00+08:00,Crypto,OrderType.MARKET,USD,136760.79999999996,-12666.2382528,-368.433595,2021-03-16 01:25:00+08:00,2.601384
ENJ/USDT,110,2.694,,2021-03-16 00:25:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,-1.7666025087237287e-12,-368.433595,2021-03-16 02:05:00+08:00,2.6333
ENJ/USDT,112,2.60167,,2021-03-16 01:50:00+08:00,Crypto,OrderType.MARKET,USD,135358.09999999998,4281.376703000035,-355.056669,2021-03-16 02:05:00+08:00,2.6333
ENJ/USDT,112,2.60167,,2021-03-16 01:50:00+08:00,Crypto,OrderType.MARKET,USD,1114.5,35.50797,-355.056669,2021-03-16 02:15:00+08:00,2.63353
ENJ/USDT,112,2.60167,,2021-03-16 01:50:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,-2.800952643156048e-12,-355.056669,2021-03-16 05:30:00+08:00,2.50543
ENJ/USDT,117,2.55797,,2021-03-16 02:30:00+08:00,Crypto,OrderType.MARKET,USD,140210.99999999997,-7366.685940000003,-358.655532,2021-03-16 05:30:00+08:00,2.50543
ENJ/USDT,117,2.55797,,2021-03-16 02:30:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,1.9498984329402415e-12,-358.655532,2021-03-16 07:15:00+08:00,2.624968
ENJ/USDT,121,2.43294,,2021-03-16 05:40:00+08:00,Crypto,OrderType.MARKET,USD,133425.09999999998,25621.355102800007,-350.586897,2021-03-16 07:15:00+08:00,2.624968
ENJ/USDT,121,2.43294,,2021-03-16 05:40:00+08:00,Crypto,OrderType.MARKET,USD,10675.0,1905.2739999999997,-350.586897,2021-03-16 07:20:00+08:00,2.61142
ENJ/USDT,121,2.43294,,2021-03-16 05:40:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,5.1304232329130235e-12,-350.586897,2021-03-16 07:55:00+08:00,2.60922
ENJ/USDT,127,2.54249,,2021-03-16 07:30:00+08:00,Crypto,OrderType.MARKET,USD,144485.59999999998,9641.524088000024,-377.358146,2021-03-16 07:55:00+08:00,2.60922
ENJ/USDT,127,2.54249,,2021-03-16 07:30:00+08:00,Crypto,OrderType.MARKET,USD,3935.1,247.47843899999955,-377.358146,2021-03-16 08:05:00+08:00,2.60538
ENJ/USDT,127,2.54249,,2021-03-16 07:30:00+08:00,Crypto,OrderType.MARKET,USD,3.501554601825774e-11,4.889430783805433e-12,-377.358146,2021-03-16 08:20:00+08:00,2.682126
ENJ/USDT,133,2.67884,,2021-03-16 08:15:00+08:00,Crypto,OrderType.MARKET,USD,143948.19999999998,473.0137851999536,-386.4733,2021-03-16 08:20:00+08:00,2.682126
ENJ/USDT,133,2.67884,,2021-03-16 08:15:00+08:00,Crypto,OrderType.MARKET,USD,320.7,10.600417799999972,-386.4733,2021-03-16 08:35:00+08:00,2.711894
ENJ/USDT,133,2.67884,,2021-03-16 08:15:00+08:00,Crypto,OrderType.MARKET,USD,1.1652900866465643e-11,4.70544136987881e-13,-386.4733,2021-03-16 08:55:00+08:00,2.71922
ENJ/USDT,138,2.71923,,2021-03-16 08:50:00+08:00,Crypto,OrderType.MARKET,USD,142019.5,-1.420195000009304,-386.183685,2021-03-16 08:55:00+08:00,2.71922
ENJ/USDT,140,2.68768,,2021-03-16 09:10:00+08:00,Crypto,OrderType.MARKET,USD,143114.2,6453.019278000012,-385.410893,2021-03-16 09:25:00+08:00,2.73277
ENJ/USDT,140,2.68768,,2021-03-16 09:10:00+08:00,Crypto,OrderType.MARKET,USD,284.8999999999942,45.60394299999911,-385.410893,2021-03-16 10:00:00+08:00,2.84775
ENJ/USDT,145,2.80081,,2021-03-16 10:25:00+08:00,Crypto,OrderType.MARKET,USD,139647.6,-2354.3188883999633,-391.126395,2021-03-16 10:50:00+08:00,2.783951
ENJ/USDT,147,2.7472,,2021-03-16 10:55:00+08:00,Crypto,OrderType.MARKET,USD,140888.2,559.4670421999925,-387.995298,2021-03-16 12:25:00+08:00,2.751171
ENJ/USDT,147,2.7472,,2021-03-16 10:55:00+08:00,Crypto,OrderType.MARKET,USD,344.79999999998836,9.604748799999788,-387.995298,2021-03-16 12:55:00+08:00,2.775056
ENJ/USDT,154,2.81958,,2021-03-16 13:05:00+08:00,Crypto,OrderType.MARKET,USD,137534.0,-4716.040860000052,-387.788116,2021-03-16 13:20:00+08:00,2.78529
ENJ/USDT,156,2.78546,,2021-03-16 13:30:00+08:00,Crypto,OrderType.MARKET,USD,137250.8,177.0535320000018,-382.306613,2021-03-16 13:35:00+08:00,2.78675
ENJ/USDT,158,2.71428,,2021-03-16 13:50:00+08:00,Crypto,OrderType.MARKET,USD,139485.9,3692.191772999968,-381.719511,2021-03-16 14:05:00+08:00,2.74075
ENJ/USDT,158,2.71428,,2021-03-16 13:50:00+08:00,Crypto,OrderType.MARKET,USD,1147.8999999999942,-2.0317830000000465,-381.719511,2021-03-16 14:25:00+08:00,2.71251
ENJ/USDT,162,2.69814,,2021-03-16 14:40:00+08:00,Crypto,OrderType.MARKET,USD,142557.3,339.2863740000069,-384.639553,2021-03-16 14:45:00+08:00,2.70052
ENJ/USDT,164,2.69501,,2021-03-16 14:50:00+08:00,Crypto,OrderType.MARKET,USD,141122.4,3499.271030400037,-384.209519,2021-03-16 15:00:00+08:00,2.719806
ENJ/USDT,164,2.69501,,2021-03-16 14:50:00+08:00,Crypto,OrderType.MARKET,USD,1440.8999999999942,35.23720950000003,-384.209519,2021-03-16 15:05:00+08:00,2.719465
ENJ/USDT,168,2.64366,,2021-03-16 15:20:00+08:00,Crypto,OrderType.MARKET,USD,146376.4,-5798.701085999994,-386.969434,2021-03-16 15:45:00+08:00,2.604045
ENJ/USDT,170,2.5938,,2021-03-16 15:55:00+08:00,Crypto,OrderType.MARKET,USD,146660.9,510.37993200002194,-380.409042,2021-03-16 16:35:00+08:00,2.59728
ENJ/USDT,173,2.57597,,2021-03-16 16:40:00+08:00,Crypto,OrderType.MARKET,USD,147578.8,1462.5059080000126,-380.158561,2021-03-16 16:50:00+08:00,2.58588
ENJ/USDT,175,2.57975,,2021-03-16 16:55:00+08:00,Crypto,OrderType.MARKET,USD,147633.9,-79.72230600006334,-380.858554,2021-03-16 17:00:00+08:00,2.57921
ENJ/USDT,177,2.50404,,2021-03-16 17:10:00+08:00,Crypto,OrderType.MARKET,USD,151761.9,-3142.9889489999673,-380.017868,2021-03-16 17:25:00+08:00,2.48333
ENJ/USDT,179,2.44152,,2021-03-16 17:30:00+08:00,Crypto,OrderType.MARKET,USD,148199.9,13913.154811899949,-376.122016,2021-03-16 18:10:00+08:00,2.535401
ENJ/USDT,179,2.44152,,2021-03-16 17:30:00+08:00,Crypto,OrderType.MARKET,USD,5852.5,634.8733474999999,-376.122016,2021-03-16 18:15:00+08:00,2.549999
ENJ/USDT,182,2.47608,,2021-03-16 18:30:00+08:00,Crypto,OrderType.MARKET,USD,155190.4,6364.3583039999985,-389.889499,2021-03-16 18:50:00+08:00,2.51709
ENJ/USDT,182,2.47608,,2021-03-16 18:30:00+08:00,Crypto,OrderType.MARKET,USD,2272.0,53.61920000000015,-389.889499,2021-03-16 18:55:00+08:00,2.49968
ENJ/USDT,185,2.49778,,2021-03-16 19:00:00+08:00,Crypto,OrderType.MARKET,USD,154973.7,8030.427186599988,-395.51572,2021-03-16 19:25:00+08:00,2.549598
ENJ/USDT,185,2.49778,,2021-03-16 19:00:00+08:00,Crypto,OrderType.MARKET,USD,3373.1999999999825,217.09915199999804,-395.51572,2021-03-16 20:50:00+08:00,2.56214
ENJ/USDT,191,2.54927,,2021-03-16 20:55:00+08:00,Crypto,OrderType.MARKET,USD,158067.4,-5094.828436800006,-402.956481,2021-03-16 21:40:00+08:00,2.517038
ENJ/USDT,193,2.52687,,2021-03-16 22:30:00+08:00,Crypto,OrderType.MARKET,USD,154970.4,5712.208943999984,-397.06654,2021-03-16 23:55:00+08:00,2.56373
ENJ/USDT,193,2.52687,,2021-03-16 22:30:00+08:00,Crypto,OrderType.MARKET,USD,2167.3,190.2672670000001,-397.06654,2021-03-17 01:00:00+08:00,2.61466
ENJ/USDT,193,2.52687,,2021-03-16 22:30:00+08:00,Crypto,OrderType.MARKET,USD,1.7280399333685637e-11,1.707303454168137e-12,-397.06654,2021-03-17 01:55:00+08:00,2.62567
ENJ/USDT,200,2.59307,,2021-03-17 01:25:00+08:00,Crypto,OrderType.MARKET,USD,154043.29999999996,5021.811579999993,-402.163894,2021-03-17 01:55:00+08:00,2.62567
ENJ/USDT,200,2.59307,,2021-03-17 01:25:00+08:00,Crypto,OrderType.MARKET,USD,1048.5,-54.0333990000002,-402.163894,2021-03-17 02:30:00+08:00,2.541536
ENJ/USDT,200,2.59307,,2021-03-17 01:25:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,-1.4726829249411791e-12,-402.163894,2021-03-17 03:15:00+08:00,2.542469
ENJ/USDT,203,2.52317,,2021-03-17 02:45:00+08:00,Crypto,OrderType.MARKET,USD,159652.79999999996,3081.1393872000276,-406.318429,2021-03-17 03:15:00+08:00,2.542469
ENJ/USDT,203,2.52317,,2021-03-17 02:45:00+08:00,Crypto,OrderType.MARKET,USD,1382.1,-50.61250200000013,-406.318429,2021-03-17 04:25:00+08:00,2.48655
ENJ/USDT,203,2.52317,,2021-03-17 02:45:00+08:00,Crypto,OrderType.MARKET,USD,3.501554601825774e-11,-1.3761109585175252e-12,-406.318429,2021-03-17 04:50:00+08:00,2.48387
ENJ/USDT,209,2.48664,,2021-03-17 04:35:00+08:00,Crypto,OrderType.MARKET,USD,164290.39999999997,-455.08440799998993,-408.53108,2021-03-17 04:50:00+08:00,2.48387
ENJ/USDT,209,2.48664,,2021-03-17 04:35:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,-1.3287353795021773e-12,-408.53108,2021-03-17 05:15:00+08:00,2.440985
ENJ/USDT,212,2.43737,,2021-03-17 05:00:00+08:00,Crypto,OrderType.MARKET,USD,166675.99999999997,602.5337399999872,-407.260641,2021-03-17 05:15:00+08:00,2.440985
ENJ/USDT,212,2.43737,,2021-03-17 05:00:00+08:00,Crypto,OrderType.MARKET,USD,414.2,1.630291199999975,-407.260641,2021-03-17 05:25:00+08:00,2.441306
ENJ/USDT,212,2.43737,,2021-03-17 05:00:00+08:00,Crypto,OrderType.MARKET,USD,4.0756731323199347e-11,1.902116650853704e-12,-407.260641,2021-03-17 06:05:00+08:00,2.48404
ENJ/USDT,215,2.47705,,2021-03-17 05:40:00+08:00,Crypto,OrderType.MARKET,USD,163826.39999999997,1145.1465359999354,-407.049911,2021-03-17 06:05:00+08:00,2.48404
ENJ/USDT,215,2.47705,,2021-03-17 05:40:00+08:00,Crypto,OrderType.MARKET,USD,502.1,7.465222799999941,-407.049911,2021-03-17 06:10:00+08:00,2.491918
ENJ/USDT,215,2.47705,,2021-03-17 05:40:00+08:00,Crypto,OrderType.MARKET,USD,3.490185918053612e-11,-8.981644441519294e-13,-407.049911,2021-03-17 07:05:00+08:00,2.451316
ENJ/USDT,221,2.45281,,2021-03-17 06:20:00+08:00,Crypto,OrderType.MARKET,USD,166024.89999999997,-248.04120060001762,-407.386722,2021-03-17 07:05:00+08:00,2.451316
ENJ/USDT,221,2.45281,,2021-03-17 06:20:00+08:00,Crypto,OrderType.MARKET,USD,64.9,-0.06749600000000987,-407.386722,2021-03-17 07:45:00+08:00,2.45177
ENJ/USDT,221,2.45281,,2021-03-17 06:20:00+08:00,Crypto,OrderType.MARKET,USD,2.3277380023500882e-11,-2.5767826912215213e-12,-407.386722,2021-03-17 09:05:00+08:00,2.342111
ENJ/USDT,225,2.40108,,2021-03-17 08:35:00+08:00,Crypto,OrderType.MARKET,USD,169225.99999999997,-9979.087993999969,-406.325164,2021-03-17 09:05:00+08:00,2.342111
ENJ/USDT,225,2.40108,,2021-03-17 08:35:00+08:00,Crypto,OrderType.MARKET,USD,2.9103830456733704e-11,-1.047941623255601e-12,-406.325164,2021-03-17 10:10:00+08:00,2.365073
ENJ/USDT,227,2.32841,,2021-03-17 09:10:00+08:00,Crypto,OrderType.MARKET,USD,167081.09999999998,6125.694369300055,-395.554249,2021-03-17 10:10:00+08:00,2.365073
ENJ/USDT,227,2.32841,,2021-03-17 09:10:00+08:00,Crypto,OrderType.MARKET,USD,2800.6,76.54039800000021,-395.554249,2021-03-17 10:15:00+08:00,2.35574
ENJ/USDT,227,2.32841,,2021-03-17 09:10:00+08:00,Crypto,OrderType.MARKET,USD,3.501554601825774e-11,6.386835593730379e-14,-395.554249,2021-03-17 12:30:00+08:00,2.330234
